"",".id","variable","mean","median","sd","mad","q5","q95","rhat","ess_bulk","ess_tail","model"
"101","BW0.5m_June_sediment_NH3","b1",0.0478506542195965,0.0478385650045426,0.00246508946744613,0.00234152181790452,0.0438150494105437,0.0518946384518774,1.00111063022096,4626.2114974473,5203.46350618094,"linear"
"102","BW0.5m_June_sediment_NH3","sigma",6.09465831893364,5.93919404819708,1.19305038434463,1.11070673476162,4.45380030869504,8.26027327450207,1.00134466525867,4995.98064149662,5640.8737084603,"linear"
"103","BW0.5m_June_sediment_NH3","Vmax",5.16706556975909e+20,30945515552343912,1.02037714078395e+21,45868236344888128,48830167528790.8,3.07994549174682e+21,3.24707990272179,4.45194209420781,13.0679678139678,"MM"
"104","BW0.5m_June_sediment_NH3","K",1.01361696582765e+22,586653355842692352,2.00130250828447e+22,869542829674628608,958035220749832,6.01406340321599e+22,3.24885416400949,4.45126032201965,12.9026083388554,"MM"
"105","BW0.5m_June_sediment_NH3","sigma",6.5935098504739,6.40216641273093,1.25738257138884,1.14489317976363,4.86958225465964,8.94185844799187,1.00122810184914,8330.86472368742,6320.18929331727,"MM"
"106","BW0.5m_June_sediment_NH3","Vmax",76.1001722654673,76.1907112998663,4.70315272133468,4.17238956416662,68.2806247974996,83.4610355353644,1.01544822623457,543.763133691774,1526.42040044036,"Hill"
"107","BW0.5m_June_sediment_NH3","K",13475040419096.7,2048748793437.08,20231385025433.7,2868941875184.42,194792713763.543,52590162426762.5,1.91634625891877,5.72597883872438,20.3694705504953,"Hill"
"108","BW0.5m_June_sediment_NH3","n",4.39862891609266,4.35197701331057,0.324409339688062,0.353231743667639,3.93469864496756,4.83926918635383,1.75992522777718,6.13524924051501,32.4464558851467,"Hill"
"109","BW0.5m_June_sediment_NH3","sigma",7.46095621063125,7.21116254056647,1.54636229928945,1.36016743884422,5.43158368107959,10.3592745560241,1.00072203628223,3175.02019732866,3142.05722897173,"Hill"
"110","BW0.5m_June_sediment_NH3","Vmax",-4.37634342027245e+22,-293216774394557312,1.00010663839594e+23,76234061031621476352,-2.6999097996355e+23,5.1838616821989e+21,4.27576522560714,4.25864740797701,11.2051948738657,"1stOrder"
"111","BW0.5m_June_sediment_NH3","K",-8.574778566384e+23,-5786394509405616128,1.95736467220618e+24,1.51939214686368e+21,-5.32452056273292e+24,1.03180904938362e+23,4.28227516439273,4.25835278677737,11.1850977652604,"1stOrder"
"112","BW0.5m_June_sediment_NH3","sigma",6.57130973940703,6.38636437396249,1.26318834894282,1.14389289849979,4.87349363554207,8.85720645558179,1.00057792221499,6718.40080046224,5956.96192112057,"1stOrder"
"113","BW0.5m_June_sediment_NO3","mu",0.169215724890153,0.1695738135885,0.897529255016662,0.873780165721016,-1.29606290597937,1.63642268901338,1.00079478197475,6273.13449945826,5567.38509973755,"mean"
"114","BW0.5m_June_sediment_NO3","sigma",3.71870633985963,3.60925566781325,0.715656372568023,0.656397431540156,2.75284676460647,5.06033994994722,1.00063620799171,6107.77838383325,6064.61138084918,"mean"
"115","BW0.5m_June_sediment_NO3","lp__",-30.5594202129797,-30.2335862494951,1.05664976746488,0.782943559914909,-32.7120206058262,-29.5351222373689,1.00100150510583,4141.64344886691,5957.63839765964,"mean"
"116","BW0.5m_June_sediment_NO3","b0",-2.06817358993975,-2.06347471974149,1.08585476137681,1.03617346271235,-3.83471787980235,-0.298671083219797,1.00062728756903,4450.43553616674,4471.69423124521,"linear"
"117","BW0.5m_June_sediment_NO3","b1",0.00364281097150539,0.00365163689071628,0.00132987568623913,0.00129654991098293,0.00149644918902861,0.00579648648152007,1.00047419064744,5470.90525591106,5834.76123894554,"linear"
"118","BW0.5m_June_sediment_NO3","sigma",3.09055268804594,3.01379381735961,0.593553529980778,0.553417282812202,2.285224884438,4.17023975024354,1.00011386198203,4492.54145599194,4742.71012515917,"linear"
"119","BW0.5m_June_sediment_NO3","Vmax",5.15740324756402e+23,3.15303408937402e+23,1.09062741537234e+24,2.81527156402348e+23,-1.0750483412569e+24,3.24462624639336e+24,1.51916431025389,7.89572751495083,12.3492867925989,"MM"
"120","BW0.5m_June_sediment_NO3","K",8.27280252848391e+26,3.81356020560507e+26,1.0010229841717e+27,4.03281574663222e+26,6.37245566168621e+25,3.11906233789268e+27,2.1103572199546,5.20155609905872,14.7642029605793,"MM"
"121","BW0.5m_June_sediment_NO3","sigma",3.38842939176399,3.30165598038148,0.650364166883405,0.597679209153489,2.51485498852153,4.57673706833408,1.02476535867573,124.956823547971,1201.19697032025,"MM"
"122","BW0.5m_June_sediment_NO3","Vmax",-319.158008600942,1.95276725325758,926.286824139084,2.77226385173783,-2810.54502099398,151.789582383673,1.9136572133843,10.9062172242918,13.0136893145523,"Hill"
"123","BW0.5m_June_sediment_NO3","K",-11825557145579,-21650917550.2397,23934949010455.7,100291010769.174,-78535327020351.7,18170317962.7116,2.68285318251861,4.68020748649442,13.0320870378453,"Hill"
