"","Inc_month","Site","Location","Depth","Analyte","Spike_µg_L","Mean_Spike_Conc","Volume_lake_water_L","Type","NO2_NO3_mgNL","NH4_mgNL","Conc_ugNLK","pH","Weight_g","AFDM_g","real_icu_hrc","delta_Conc_ugNL","delta_Conc_ugNLhr","water_delta_Conc_ugNLhr","net_delta_Conc_ugNLhr","net_delta_Conc_ugNLhr_OM","flag"
"550","June","BW3m","BW",3,"NH3",0,0,0.025,"sediment",NA,-0.00179398502741359,1,7.26,1.99,0.02701251363,6.95,1,0.143884892086331,1.91750823213483,-1.7736233400485,1.64148305887269,FALSE
"551","June","BW3m","BW",3,"NH3",0,0,0.025,"sediment",NA,-0.00219264836683883,1,7.26,2.01,0.02728399618,6.95,1,0.143884892086331,1.91750823213483,-1.7736233400485,1.62514989405091,FALSE
"552","June","BW3m","BW",3,"NH3",100,102.622587957047,0.025,"sediment",NA,0.0405639947865183,40.5639947865183,7.26,1.99,0.02701251363,6.96666666666667,-62.0585931705291,-8.90793203404724,0.823904234812165,-9.73183626885941,9.00678515350314,FALSE
"553","June","BW3m","BW",3,"NH3",100,102.622587957047,0.025,"sediment",NA,0.0392683389333863,39.2683389333863,7.26,2.08,0.0282341851,6.96666666666667,-63.3542490236611,-9.09391134310925,0.823904234812165,-9.91781557792142,8.78174413640277,FALSE
"554","June","BW3m","BW",3,"NH3",100,102.622587957047,0.025,"sediment",NA,0.0469426082173222,46.9426082173222,7.26,2.01,0.02728399618,6.96666666666667,-55.6799797397252,-7.99234158943424,0.823904234812165,-8.81624582424641,8.07822080578228,FALSE
"555","June","BW3m","BW",3,"NH3",200,200.760213345561,0.025,"sediment",NA,0.114914707589326,114.914707589326,7.26,1.99,0.02701251363,7.03333333333333,-85.8455057562353,-12.2055221454363,1.4332476251461,-13.6387697705824,12.6226403412484,FALSE
"556","June","BW3m","BW",3,"NH3",200,200.760213345561,0.025,"sediment",NA,0.100961490709442,100.961490709442,7.26,2,0.0271482549,7.03333333333333,-99.7987226361193,-14.189391843998,1.4332476251461,-15.6226394691441,14.3864122451791,FALSE
"557","June","BW3m","BW",3,"NH3",200,200.760213345561,0.025,"sediment",NA,0.107639101644815,107.639101644815,7.26,2.02,0.02741973745,7.03333333333333,-93.1211117007463,-13.2399684882578,1.4332476251461,-14.6732161134039,13.3783338919278,FALSE
"558","June","BW3m","BW",3,"NH3",800,825.033780940538,0.025,"sediment",NA,0.498329174281552,498.329174281552,7.26,2.08,0.0282341851,7.06666666666667,-326.704606658986,-46.2317839611772,-0.651238126213425,-45.5805458349638,40.3593601812186,FALSE
"559","June","BW3m","BW",3,"NH3",800,825.033780940538,0.025,"sediment",NA,0.498428840116408,498.428840116408,7.26,2,0.0271482549,7.06666666666667,-326.60494082413,-46.2176803053014,-0.651238126213425,-45.5664421790879,41.9607469678354,FALSE
"560","June","BW3m","BW",3,"NH3",800,825.033780940538,0.025,"sediment",NA,0.486468939933651,486.468939933651,7.26,2.01,0.02728399618,7.06666666666667,-338.564841006887,-47.9101190104085,-0.651238126213425,-47.2588808841951,43.3027484064424,FALSE
"561","June","BW3m","BW",3,"NH3",1200,1226.65387346652,0.025,"sediment",NA,0.723474295221957,723.474295221957,7.26,2.04,0.02769122,7.2,-503.17957824456,-69.8860525339666,0.645413115588989,-70.5314656495556,63.6767409033943,FALSE
"562","June","BW3m","BW",3,"NH3",1200,1226.65387346652,0.025,"sediment",NA,0.691381896398225,691.381896398225,7.26,2.03,0.02755547872,7.2,-535.271977068292,-74.3433301483738,0.645413115588989,-74.9887432639628,68.0343317802127,FALSE
"563","June","BW3m","BW",3,"NH3",1200,1226.65387346652,0.025,"sediment",NA,0.715501028433453,715.501028433453,7.26,1.96,0.0266052898,7.2,-511.152845033064,-70.9934506990366,0.645413115588989,-71.6388638146256,67.3163723766557,FALSE
"564","June","BW3m","BW",3,"NH3",1600,1610.73277905779,0.025,"sediment",NA,0.961575974693683,961.575974693683,7.26,2.01,0.02728399618,7.21666666666667,-649.156804364104,-89.9524440227395,-8.63914698667766,-81.3132970360619,74.5064034055127,FALSE
"565","June","BW3m","BW",3,"NH3",1600,1610.73277905779,0.025,"sediment",NA,0.957091012125149,957.091012125149,7.26,1.99,0.02701251363,7.21666666666667,-653.641766932638,-90.5739168959775,-8.63914698667766,-81.9347699092998,75.8303827548128,FALSE
"566","June","BW3m","BW",3,"NH3",1600,1610.73277905779,0.025,"sediment",NA,1.01509652801152,1015.09652801152,7.26,1.99,0.02701251363,7.21666666666667,-595.636251046267,-82.5362010687667,-8.63914698667766,-73.8970540820891,68.3915009671844,FALSE
"567","June","SS3m","SS",3,"NH3",0,0,0.025,"sediment",NA,0.00269097754112038,2.69097754112038,7.26,1.99,0.02061335391,6.96666666666667,2.69097754112038,0.386264718821107,1.91750823213483,-1.53124351331373,1.8571013722455,FALSE
"568","June","SS3m","SS",3,"NH3",0,0,0.025,"sediment",NA,0.00568095258680969,5.68095258680969,7.26,1.99,0.02061335391,6.96666666666667,5.68095258680969,0.815447739733448,1.91750823213483,-1.10206049240138,1.33658561485566,FALSE
"569","June","SS3m","SS",3,"NH3",0,0,0.025,"sediment",NA,0.0461452815384717,46.1452815384717,7.26,1.97,0.02040618452,6.96666666666667,46.1452815384717,6.62372462274713,1.91750823213483,4.7062163906123,-5.76567410972855,FALSE
"570","June","SS3m","SS",3,"NH3",100,102.622587957047,0.025,"sediment",NA,0.000199331669712621,1,7.26,2.05,0.02123486207,6.98333333333333,-101.622587957047,-14.5521605666416,0.823904234812165,-15.3760648014538,18.1023836542558,FALSE
"571","June","SS3m","SS",3,"NH3",100,102.622587957047,0.025,"sediment",NA,0.00269097754112038,2.69097754112038,7.26,2,0.0207169386,6.98333333333333,-99.9316104159271,-14.3100158113499,0.823904234812165,-15.1339200461621,18.2627370027564,FALSE
"572","June","SS3m","SS",3,"NH3",100,102.622587957047,0.025,"sediment",NA,0.00169431919255728,1,7.26,1.95,0.02019901514,6.98333333333333,-101.622587957047,-14.5521605666416,0.823904234812165,-15.3760648014538,19.0307110209109,FALSE
"573","June","SS3m","SS",3,"NH3",200,200.760213345561,0.025,"sediment",NA,0.00657794510051649,6.57794510051649,7.26,2.05,0.02123486207,7.06666666666667,-194.182268245045,-27.4786228648648,1.4332476251461,-28.9118704900109,34.0382131924191,FALSE
"574","June","SS3m","SS",3,"NH3",200,200.760213345561,0.025,"sediment",NA,0.00647827926566018,6.47827926566018,7.26,2.04,0.02113127737,7.06666666666667,-194.281934079901,-27.4927265207407,1.4332476251461,-28.9259741458868,34.2217529487273,FALSE
"575","June","SS3m","SS",3,"NH3",200,200.760213345561,0.025,"sediment",NA,0.00627894759594756,6.27894759594756,7.26,2,0.0207169386,7.06666666666667,-194.481265749614,-27.5209338324925,1.4332476251461,-28.9541814576386,34.9402269523049,FALSE
"576","June","SS3m","SS",3,"NH3",800,825.033780940538,0.025,"sediment",NA,0.332485225080652,332.485225080652,7.26,1.99,0.02061335391,7.13333333333333,-492.548555859886,-69.048862971012,-0.651238126213425,-68.3976248447986,82.9530521130011,FALSE
"577","June","SS3m","SS",3,"NH3",800,825.033780940538,0.025,"sediment",NA,0.339262501850881,339.262501850881,7.26,1.98,0.02050976922,7.13333333333333,-485.771279089657,-68.0987774424752,-0.651238126213425,-67.4475393162618,82.2139179051448,FALSE
"578","June","SS3m","SS",3,"NH3",800,825.033780940538,0.025,"sediment",NA,0.292419559468415,292.419559468415,7.26,1.99,0.02061335391,7.13333333333333,-532.614221472123,-74.6655450661854,-0.651238126213425,-74.014306939972,89.7649980482628,FALSE
"579","June","SS3m","SS",3,"NH3",1200,1226.65387346652,0.025,"sediment",NA,0.552248390938816,552.248390938816,7.26,2.02,0.02092410799,7.16666666666667,-674.405482527701,-94.1030905852605,0.645413115588989,-94.7485037008495,113.204949699805,FALSE
"580","June","SS3m","SS",3,"NH3",1200,1226.65387346652,0.025,"sediment",NA,0.589324081505364,589.324081505364,7.26,2.01,0.02082052329,7.16666666666667,-637.329791961153,-88.9297384131841,0.645413115588989,-89.5751515287731,107.556316286003,FALSE
"581","June","SS3m","SS",3,"NH3",1200,1226.65387346652,0.025,"sediment",NA,0.576566854643756,576.566854643756,7.26,2.03,0.02102769268,7.16666666666667,-650.087018822761,-90.7098165799201,0.645413115588989,-91.3552296955091,108.612997971004,FALSE
"582","June","SS3m","SS",3,"NH3",1600,1610.73277905779,0.025,"sediment",NA,0.827525426811945,827.525426811945,7.26,2.02,0.02092410799,7.26666666666667,-783.207352245842,-107.780828290712,-8.63914698667766,-99.1416813040345,118.45389221779,FALSE
"583","June","SS3m","SS",3,"NH3",1600,1610.73277905779,0.025,"sediment",NA,0.806296603987551,806.296603987551,7.26,2.02,0.02092410799,7.26666666666667,-804.436175070236,-110.702225927097,-8.63914698667766,-102.063078940419,121.944360769401,FALSE
"584","June","SS3m","SS",3,"NH3",1600,1610.73277905779,0.025,"sediment",NA,0.804103955620712,804.103955620712,7.26,2.02,0.02092410799,7.26666666666667,-806.628823437075,-111.003966528038,-8.63914698667766,-102.36481954136,122.304878647972,FALSE
"585","June","BW10m","BW",10,"NH3",0,0,0.025,"sediment",NA,0.0101659151553437,10.1659151553437,7.26,1.9729,0.05036717071,6.98333333333333,10.1659151553437,1.45573964038335,1.91750823213483,-0.461768591751486,0.229201176700107,FALSE
"586","June","BW10m","BW",10,"NH3",0,0,0.025,"sediment",NA,-0.000199331669712621,1,7.26,2.0355,0.05196531805,6.98333333333333,1,0.143198090692124,1.91750823213483,-1.77431014144271,0.853603041424428,FALSE
"587","June","BW10m","BW",10,"NH3",0,0,0.025,"sediment",NA,0.00867092763249901,8.67092763249901,7.26,2.0524,0.05239676678,6.98333333333333,8.67092763249901,1.24166028150344,1.91750823213483,-0.675847950631394,0.322466438372571,FALSE
"588","June","BW10m","BW",10,"NH3",100,102.622587957047,0.025,"sediment",NA,0.0114615710084757,11.4615710084757,7.26,2.032,0.05187596477,7.05,-91.1610169485717,-12.9306407019251,0.823904234812165,-13.7545449367372,6.62857307701173,FALSE
"589","June","BW10m","BW",10,"NH3",100,102.622587957047,0.025,"sediment",NA,0.00617928176109125,6.17928176109125,7.26,2.0345,0.05193978854,7.05,-96.4433061959562,-13.6799015880789,0.823904234812165,-14.5038058228911,6.9810670348231,FALSE
"590","June","BW10m","BW",10,"NH3",100,102.622587957047,0.025,"sediment",NA,0.00916925680678056,9.16925680678056,7.26,1.9876,0.05074245451,7.05,-93.4533311502669,-13.2557916525201,0.823904234812165,-14.0796958873323,6.93684214889406,FALSE
"591","June","BW10m","BW",10,"NH3",200,200.760213345561,0.025,"sediment",NA,0.0154482044027281,15.4482044027281,7.26,2.0026,0.05112539717,7.06666666666667,-185.312008942833,-26.2233974919104,1.4332476251461,-27.6566451170565,13.5239267800178,FALSE
"592","June","BW10m","BW",10,"NH3",200,200.760213345561,0.025,"sediment",NA,0.0151492068981592,15.1492068981592,7.26,2.0386,0.05204445954,7.06666666666667,-185.611006447402,-26.265708459538,1.4332476251461,-27.6989560846841,13.3054297851799,FALSE
"593","June","BW10m","BW",10,"NH3",200,200.760213345561,0.025,"sediment",NA,0.0162455310815786,16.2455310815786,7.26,2.0349,0.05195000035,7.06666666666667,-184.514682263983,-26.1105682449032,1.4332476251461,-27.5438158700493,13.254964236997,FALSE
"594","June","BW10m","BW",10,"NH3",800,825.033780940538,0.025,"sediment",NA,0.279363335102238,279.363335102238,7.26,2.0017,0.05110242061,7.23333333333333,-545.6704458383,-75.4383104845576,-0.651238126213425,-74.7870723583441,36.5868541380354,FALSE
"595","June","BW10m","BW",10,"NH3",800,825.033780940538,0.025,"sediment",NA,0.2684997591029,268.4997591029,7.26,1.9782,0.05050247712,7.23333333333333,-556.534021837638,-76.9401873508255,-0.651238126213425,-76.2889492246121,37.7649541047958,FALSE
"596","June","BW10m","BW",10,"NH3",800,825.033780940538,0.025,"sediment",NA,0.282951305157065,282.951305157065,7.26,2.0196,0.05155939884,7.23333333333333,-542.082475783473,-74.9422777580838,-0.651238126213425,-74.2910396318703,36.0220645038995,FALSE
"597","June","BW10m","BW",10,"NH3",1200,1226.65387346652,0.025,"sediment",NA,0.511485064482585,511.485064482585,7.26,2.0088,0.05128368013,7.21666666666667,-715.168808983932,-99.0996040162492,0.645413115588989,-99.7450171318382,48.6241514254596,FALSE
"598","June","BW10m","BW",10,"NH3",1200,1226.65387346652,0.025,"sediment",NA,0.480688321511985,480.688321511985,7.26,2.0188,0.05153897523,7.21666666666667,-745.965551954532,-103.36705107915,0.645413115588989,-104.012464194739,50.4533043830269,FALSE
"599","June","BW10m","BW",10,"NH3",1200,1226.65387346652,0.025,"sediment",NA,0.443213967606012,443.213967606012,7.26,2.0523,0.05239421383,7.21666666666667,-783.439905860505,-108.55980219776,0.645413115588989,-109.205215313349,52.1074787321365,FALSE
"600","June","BW10m","BW",10,"NH3",1600,1610.73277905779,0.025,"sediment",NA,0.638559003924381,638.559003924381,7.26,2.0318,0.05187085887,7.23333333333333,-972.173775133406,-134.401904396323,-8.63914698667766,-125.762757409646,60.6133964953402,FALSE
"601","June","BW10m","BW",10,"NH3",1600,1610.73277905779,0.025,"sediment",NA,0.644638619850616,644.638619850616,7.26,2.0258,0.0517176818,7.23333333333333,-966.094159207171,-133.561404498687,-8.63914698667766,-124.92225751201,60.3866285012071,FALSE
"602","June","BW10m","BW",10,"NH3",1600,1610.73277905779,0.025,"sediment",NA,0.669056749390412,669.056749390412,7.26,2.0295,0.05181214099,7.23333333333333,-941.676029667375,-130.185626221296,-8.63914698667766,-121.546479234618,58.6476822382603,FALSE
"603","June","GB0.5m","GB",0.5,"NH3",0,0,0.025,"sediment",NA,0.0113859522663264,11.3859522663264,8.24,2.01,0.008851827264,7.28333333333333,11.3859522663264,1.56328864068555,1.44120628166937,0.122082359016175,-0.344794231109432,FALSE
"604","June","GB0.5m","GB",0.5,"NH3",0,0,0.025,"sediment",NA,0.0106268887819046,10.6268887819046,8.24,2.04,0.008983944089,7.28333333333333,10.6268887819046,1.45906939797317,1.44120628166937,0.0178631163037999,-0.0497084468882426,FALSE
"605","June","GB0.5m","GB",0.5,"NH3",0,0,0.025,"sediment",NA,0.0158454502373042,15.8454502373042,8.24,1.97,0.008675671497,7.28333333333333,15.8454502373042,2.17557669162071,1.44120628166937,0.734370409951342,-2.11617743423458,FALSE
"606","June","GB0.5m","GB",0.5,"NH3",100,99.563827039987,0.025,"sediment",NA,0.0831174515441824,83.1174515441824,8.24,2.02,0.008895866205,6.76666666666667,-16.4463754958046,-2.43049884174452,1.79199842647454,-4.22249726821906,11.8664590128552,FALSE
"607","June","GB0.5m","GB",0.5,"NH3",100,99.563827039987,0.025,"sediment",NA,0.0864383542885276,86.4383542885276,8.24,2.01,0.008851827264,6.76666666666667,-13.1254727514594,-1.93972503716148,1.79199842647454,-3.73172346363602,10.539415626683,FALSE
"608","June","GB0.5m","GB",0.5,"NH3",100,99.563827039987,0.025,"sediment",NA,0.0828328027375242,82.8328027375242,8.24,1.93,0.008499515731,6.76666666666667,-16.7310243024628,-2.47256516785164,1.79199842647454,-4.26456359432618,12.5435487423483,FALSE
"609","June","GB0.5m","GB",0.5,"NH3",200,193.497933237179,0.025,"sediment",NA,0.155228482564249,155.228482564249,8.24,1.98,0.008719710439,7.3,-38.2694506729303,-5.24239050314114,1.85576779028058,-7.09815829342172,20.3509002480011,FALSE
"610","June","GB0.5m","GB",0.5,"NH3",200,193.497933237179,0.025,"sediment",NA,0.154943833757591,154.943833757591,8.24,2.02,0.008895866205,7.3,-38.5540994795883,-5.28138349035457,1.85576779028058,-7.13715128063514,20.0574938858221,FALSE
"611","June","GB0.5m","GB",0.5,"NH3",200,193.497933237179,0.025,"sediment",NA,0.162249819795151,162.249819795151,8.24,2.01,0.008851827264,7.3,-31.2481134420283,-4.28056348520936,1.85576779028058,-6.13633127548994,17.3306908632473,FALSE
"612","June","GB0.5m","GB",0.5,"NH3",800,762.922057134234,0.025,"sediment",NA,0.621672993741419,621.672993741419,8.24,1.94,0.008543554672,7.41666666666667,-141.249063392815,-19.0448175361099,-0.458774633441748,-18.5860429026682,54.3861531183872,FALSE
"613","June","GB0.5m","GB",0.5,"NH3",800,762.922057134234,0.025,"sediment",NA,0.617308378705994,617.308378705994,8.24,2.01,0.008851827264,7.41666666666667,-145.61367842824,-19.6333049566167,-0.458774633441748,-19.1745303231749,54.1541586593,FALSE
"614","June","GB0.5m","GB",0.5,"NH3",800,762.922057134234,0.025,"sediment",NA,0.621957642548077,621.957642548077,8.24,2.04,0.008983944089,7.41666666666667,-140.964414586157,-19.0064379217291,-0.458774633441748,-18.5476632882873,51.6133646440354,FALSE
"615","June","GB0.5m","GB",0.5,"NH3",1200,1128.98042249663,0.025,"sediment",NA,0.923400728799067,923.400728799067,8.24,1.98,0.008719710439,7.41666666666667,-205.57969369756,-27.7186103861878,7.1601087489784,-34.8787191351662,99.9996484377703,FALSE
"616","June","GB0.5m","GB",0.5,"NH3",1200,1128.98042249663,0.025,"sediment",NA,0.922262133572435,922.262133572435,8.24,1.97,0.008675671497,7.41666666666667,-206.718288924192,-27.8721288437112,7.1601087489784,-35.0322375926896,100.949642931972,FALSE
"617","June","GB0.5m","GB",0.5,"NH3",1200,1128.98042249663,0.025,"sediment",NA,0.969703601348795,969.703601348795,8.24,1.93,0.008499515731,7.41666666666667,-159.276821147832,-21.4755264468987,7.1601087489784,-28.6356351958771,84.2272551230044,FALSE
"618","June","GB0.5m","GB",0.5,"NH3",1600,1546.30720070267,0.025,"sediment",NA,1.25036732471374,1250.36732471374,8.24,2.05,0.00902798303,7.41666666666667,-295.939875988933,-39.9020057513169,-1.38722556534793,-38.5147801859689,106.653889517693,FALSE
"619","June","GB0.5m","GB",0.5,"NH3",1600,1546.30720070267,0.025,"sediment",NA,1.24163809464289,1241.63809464289,8.24,2.03,0.008939905147,7.41666666666667,-304.669106059783,-41.0789805923303,-1.38722556534793,-39.6917550269824,110.996018342269,FALSE
"620","June","GB0.5m","GB",0.5,"NH3",1600,1546.30720070267,0.025,"sediment",NA,1.25577565204024,1255.77565204024,8.24,2.04,0.008983944089,7.41666666666667,-290.531548662433,-39.1727930780809,-1.38722556534793,-37.7855675127329,105.147491843248,FALSE
"621","June","GB3m","GB",3,"NH3",0,0,0.025,"sediment",NA,0.00844458126419205,8.44458126419205,8.24,2.11,0.00766887537,7.2,8.44458126419205,1.17285850891556,1.44120628166937,-0.268347772753809,0.874795063835446,FALSE
"622","June","GB3m","GB",3,"NH3",0,0,0.025,"sediment",NA,0.0186919383038858,18.6919383038858,8.24,1.99,0.007232730799,7.2,18.6919383038858,2.59610254220636,1.44120628166937,1.15489626053699,-3.99190946211031,FALSE
"623","June","GB3m","GB",3,"NH3",0,0,0.025,"sediment",NA,0.00749575190866485,7.49575190866485,8.24,2.15,0.007814256893,7.2,7.49575190866485,1.04107665398123,1.44120628166937,-0.400129627688142,1.28012693070847,FALSE
"624","June","GB3m","GB",3,"NH3",100,99.563827039987,0.025,"sediment",NA,0.0318806663457138,31.8806663457138,8.24,2.02,0.007341766941,7.26666666666667,-67.6831606942732,-9.31419642581741,1.79199842647454,-11.1061948522919,37.8185351753321,FALSE
"625","June","GB3m","GB",3,"NH3",100,99.563827039987,0.025,"sediment",NA,0.052470263360654,52.470263360654,8.24,2.14,0.007777911512,7.26666666666667,-47.093563679333,-6.4807656439449,1.79199842647454,-8.27276407041944,26.5905701603058,FALSE
"626","June","GB3m","GB",3,"NH3",100,99.563827039987,0.025,"sediment",NA,0.020304948208282,20.304948208282,8.24,2.07,0.007523493846,7.26666666666667,-79.258878831705,-10.9071851603264,1.79199842647454,-12.6991835868009,42.1984248500205,FALSE
"627","June","GB3m","GB",3,"NH3",200,193.497933237179,0.025,"sediment",NA,0.0838765150286041,83.8765150286041,8.24,1.93,0.007014658513,7.35,-109.621418208575,-14.9144786678334,1.85576779028058,-16.7702464581139,59.768577568795,FALSE
"628","June","GB3m","GB",3,"NH3",200,193.497933237179,0.025,"sediment",NA,0.0843509297063677,84.3509297063677,8.24,1.93,0.007014658513,7.35,-109.147003530812,-14.8499324531716,1.85576779028058,-16.7057002434522,59.538537095185,FALSE
"629","June","GB3m","GB",3,"NH3",200,193.497933237179,0.025,"sediment",NA,0.0924159792283489,92.4159792283489,8.24,2.17,0.007886947655,7.35,-101.08195400883,-13.7526468039225,1.85576779028058,-15.6084145942031,49.4754602064209,FALSE
"630","June","GB3m","GB",3,"NH3",800,762.922057134234,0.025,"sediment",NA,0.514645042437951,514.645042437951,8.24,2.15,0.007814256893,7.38333333333333,-248.277014696283,-33.6266837060429,-0.458774633441748,-33.1679090726011,106.113445996103,FALSE
"631","June","GB3m","GB",3,"NH3",800,762.922057134234,0.025,"sediment",NA,0.490070362129797,490.070362129797,8.24,2.09,0.007596184608,7.38333333333333,-272.851695004437,-36.9550828448448,-0.458774633441748,-36.496308211403,120.113945667429,FALSE
"632","June","GB3m","GB",3,"NH3",800,762.922057134234,0.025,"sediment",NA,0.543868986588189,543.868986588189,8.24,2.02,0.007341766941,7.38333333333333,-219.053070546045,-29.6685874328729,-0.458774633441748,-29.2098127994312,99.4645193526554,FALSE
"633","June","GB3m","GB",3,"NH3",1200,1128.98042249663,0.025,"sediment",NA,0.814475118784545,814.475118784545,8.24,2.12,0.00770522075,7.4,-314.505303712082,-42.5007167178489,7.1601087489784,-49.6608254668273,161.127198941144,FALSE
"634","June","GB3m","GB",3,"NH3",1200,1128.98042249663,0.025,"sediment",NA,0.819598797304392,819.598797304392,8.24,2.12,0.00770522075,7.4,-309.381625192235,-41.8083277286804,7.1601087489784,-48.9684364776588,158.880705908584,FALSE
"635","June","GB3m","GB",3,"NH3",1200,1128.98042249663,0.025,"sediment",NA,0.854610600523345,854.610600523345,8.24,2.06,0.007487148465,7.4,-274.369821973282,-37.0770029693624,7.1601087489784,-44.2371117183408,147.710146009308,FALSE
"636","June","GB3m","GB",3,"NH3",1600,1546.30720070267,0.025,"sediment",NA,1.21421692626815,1214.21692626815,8.24,1.97,0.007160040037,7.41666666666667,-332.090274434523,-44.7762167776885,-1.38722556534793,-43.3889912123406,151.497027209782,FALSE
"637","June","GB3m","GB",3,"NH3",1600,1546.30720070267,0.025,"sediment",NA,1.16592151207182,1165.92151207182,8.24,2.11,0.00766887537,7.41666666666667,-380.385688630853,-51.2879580176431,-1.38722556534793,-49.9007324522952,162.67291501275,FALSE
"638","June","GB3m","GB",3,"NH3",1600,1546.30720070267,0.025,"sediment",NA,1.19059107531553,1190.59107531553,8.24,2.1,0.007632529989,7.41666666666667,-355.716125387143,-47.9617247713002,-1.38722556534793,-46.5744992059523,152.552624336476,FALSE
"639","June","SH3m","SH",3,"NH3",0,0,0.025,"sediment",NA,0.00815993245753389,8.15993245753389,8.24,2.07,0.006720028043,7.25,8.15993245753389,1.12550792517709,1.44120628166937,-0.315698356492284,1.17446815129415,FALSE
"640","June","SH3m","SH",3,"NH3",0,0,0.025,"sediment",NA,0.00702133723090125,7.02133723090125,8.24,2.03,0.006590172429,7.25,7.02133723090125,0.968460307710517,1.44120628166937,-0.472745973958854,1.79337482839804,FALSE
"641","June","SH3m","SH",3,"NH3",0,0,0.025,"sediment",NA,0.0107217717174573,10.7217717174573,8.24,2.16,0.007012203175,7.25,10.7217717174573,1.47886506447687,1.44120628166937,0.0376587828074972,-0.134261593209959,FALSE
"642","June","SH3m","SH",3,"NH3",100,99.563827039987,0.025,"sediment",NA,0.0588274200426862,58.8274200426862,8.24,2.05,0.006655100236,7.3,-40.7364069973008,-5.58032972565764,1.79199842647454,-7.37232815213218,27.6942791644685,FALSE
"643","June","SH3m","SH",3,"NH3",100,99.563827039987,0.025,"sediment",NA,0.0560758149116573,56.0758149116573,8.24,2.17,0.007044667079,7.3,-43.4880121283297,-5.95726193538763,1.79199842647454,-7.74926036186216,27.5004491871679,FALSE
"644","June","SH3m","SH",3,"NH3",100,99.563827039987,0.025,"sediment",NA,0.0564553466538682,56.4553466538682,8.24,1.96,0.006362925104,7.3,-43.1084803861188,-5.9052712857697,1.79199842647454,-7.69726971224423,30.2426540719669,FALSE
"645","June","SH3m","SH",3,"NH3",200,193.497933237179,0.025,"sediment",NA,0.122209220991903,122.209220991903,8.24,2,0.006492780718,7.38333333333333,-71.2887122452763,-9.65535606030831,1.85576779028058,-11.5111238505889,44.3227807566197,FALSE
"646","June","SH3m","SH",3,"NH3",200,193.497933237179,0.025,"sediment",NA,0.115946947245423,115.946947245423,8.24,2.07,0.006720028043,7.38333333333333,-77.5509859917563,-10.5035195474162,1.85576779028058,-12.3592873376968,45.9792997090652,FALSE
"647","June","SH3m","SH",3,"NH3",200,193.497933237179,0.025,"sediment",NA,0.118413903569794,118.413903569794,8.24,2,0.006492780718,7.38333333333333,-75.0840296673853,-10.1693945373434,1.85576779028058,-12.025162327624,46.3020501150088,FALSE
"648","June","SH3m","SH",3,"NH3",800,762.922057134234,0.025,"sediment",NA,0.594631357108894,594.631357108894,8.24,2.04,0.006622636332,7.38333333333333,-168.29070002534,-22.7933228025292,-0.458774633441748,-22.3345481690874,84.3113944712954,FALSE
"649","June","SH3m","SH",3,"NH3",800,762.922057134234,0.025,"sediment",NA,0.592354166655629,592.354166655629,8.24,1.95,0.0063304612,7.38333333333333,-170.567890478605,-23.1017458887501,-0.458774633441748,-22.6429712553084,89.4207015095061,FALSE
"650","June","SH3m","SH",3,"NH3",800,762.922057134234,0.025,"sediment",NA,0.573946877158401,573.946877158401,8.24,1.98,0.006427852911,7.38333333333333,-188.975179975833,-25.5948325023702,-0.458774633441748,-25.1360578689284,97.7622629864206,FALSE
"651","June","SH3m","SH",3,"NH3",1200,1128.98042249663,0.025,"sediment",NA,0.919036113763642,919.036113763642,8.24,2.04,0.006622636332,7.46666666666667,-209.944308732985,-28.1175413481676,7.1601087489784,-35.277650097146,133.170720573495,FALSE
"652","June","SH3m","SH",3,"NH3",1200,1128.98042249663,0.025,"sediment",NA,0.898446516748702,898.446516748702,8.24,2.07,0.006720028043,7.46666666666667,-230.533905747925,-30.8750766626685,7.1601087489784,-38.0351854116469,141.499355241779,FALSE
"653","June","SH3m","SH",3,"NH3",1200,1128.98042249663,0.025,"sediment",NA,0.89313307235775,893.13307235775,8.24,2.03,0.006590172429,7.46666666666667,-235.847350138877,-31.5866986793139,7.1601087489784,-38.7468074282923,146.987077522385,FALSE
"654","June","SH3m","SH",3,"NH3",1600,1546.30720070267,0.025,"sediment",NA,1.26213280872228,1262.13280872228,8.24,2.02,0.006557708525,7.5,-284.174391980393,-37.8899189307191,-1.38722556534793,-36.5026933653712,139.159483934867,FALSE
"655","June","SH3m","SH",3,"NH3",1600,1546.30720070267,0.025,"sediment",NA,1.26877461421097,1268.77461421097,8.24,1.96,0.006362925104,7.5,-277.532586491703,-37.0043448655604,-1.38722556534793,-35.6171193002125,139.940038260949,FALSE
"656","June","SH3m","SH",3,"NH3",1600,1546.30720070267,0.025,"sediment",NA,1.26327140394891,1263.27140394891,8.24,2.08,0.006752491947,7.5,-283.035796753763,-37.7381062338351,-1.38722556534793,-36.3508806684872,134.583206295556,FALSE
"657","June","GB10m","GB",10,"NH3",0,0,0.025,"sediment",NA,0.00939341061971924,9.39341061971924,8.24,1.96,0.01157695993,7.25,9.39341061971924,1.29564284409921,1.44120628166937,-0.145563437570166,0.314338648596683,FALSE
"658","June","GB10m","GB",10,"NH3",0,0,0.025,"sediment",NA,0.00891899594195564,8.91899594195564,8.24,1.94,0.01145882769,7.25,8.91899594195564,1.23020633682147,1.44120628166937,-0.210999944847904,0.460343655032097,FALSE
